id,title,tags
44826,Hugo,"adventure drama family library clock filmdirector key toy boy love orphan robot automaton hiding filmmaking legbrace doberman 3d hugo is an orphan boy living in the walls of a train station in 1930s paris. he learned to fix clocks and other gadgets from his father and uncle which he puts to use keeping the train station clocks running. the only thing that he has left that connects him to his dead father is an automaton (mechanical man) that doesn't work without a special key which hugo needs to find to unlock the secret he believes it contains. on his adventures, he meets with a shopkeeper, george melies, who works in the train station and his adventure-seeking god-daughter. hugo finds that they have a surprising connection to his father and the automaton, and he discovers it unlocks some memories the old man has buried inside regarding his past. benkingsley sachabaroncohen asabutterfield martinscorsese"
8487,Wild Wild West,action adventure comedy sciencefiction western steampunk basedontvseries steamlocomotive drag legless southern inventor dr. arliss loveless plans to rekindle the civil war by assassinating president u.s. grant. only two men can stop him: gunfighter james west and master-of-disguise and inventor artemus gordon. the two must team up to thwart loveless' plans. willsmith kevinkline kennethbranagh barrysonnenfeld
1735,The Mummy: Tomb of the Dragon Emperor,"adventure action fantasy archaeologist rick o'connell travels to china, pitting him against an emperor from the 2,000-year-old han dynasty who's returned from the dead to pursue a quest for world domination. this time, o'connell enlists the help of his wife and son to quash the so-called 'dragon emperor' and his abuse of supernatural power. brendanfraser jetli johnhannah robcohen"
297761,Suicide Squad,"action adventure crime fantasy sciencefiction dccomics shareduniverse antihero secretmission villain superhero supervillain dcextendeduniverse from dc comics comes the suicide squad, an antihero team of incarcerated supervillains who act as deniable assets for the united states government, undertaking high-risk black ops missions in exchange for commuted prison sentences. willsmith margotrobbie joelkinnaman davidayer"
2698,Evan Almighty,fantasy comedy family fathersonrelationship dailylife marriedcouple support father marriage faith baustelle rescue animal nature duringcreditsstinger noah'sark god contacts congressman evan baxter and tells him to build an ark in preparation for a great flood. stevecarell laurengraham johngoodman tomshadyac
137113,Edge of Tomorrow,"action sciencefiction dejavu timewarp restart dystopia war alien militaryofficer soldier alieninvasion exoskeleton major bill cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. cage is killed within minutes, managing to take an alpha alien down with him. he awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop. tomcruise emilyblunt brendangleeson dougliman"
9804,Waterworld,"adventure action ocean tattoo mutant water dystopia doomsday in a futuristic world where the polar ice caps have melted and made earth a liquid planet, a beautiful barmaid rescues a mutant seafarer from a floating island prison. they escape, along with her young charge, enola, and sail off aboard his ship. but the trio soon becomes the target of a menacing pirate who covets the map to 'dryland' – which is tattooed on enola's back. kevincostner chaimgirafi rickaviles kevinreynolds"
14869,G.I. Joe: The Rise of Cobra,"adventure action thriller sciencefiction terrorist secret hostage technology warhead government president revenge murder attack explosion scientist lasers evil cobra from the egyptian desert to deep below the polar ice caps, the elite g.i. joe team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer destro and the growing threat of the mysterious cobra organization to prevent them from plunging the world into chaos. dennisquaid channingtatum marlonwayans stephensommers"
150540,Inside Out,"drama comedy animation family dream cartoon imaginaryfriend animation family moving kids unicorn duringcreditsstinger 3d emotions growing up can be a bumpy road, and it's no exception for riley, who is uprooted from her midwest life when her father starts a new job in san francisco. like all of us, riley is guided by her emotions - joy, fear, anger, disgust and sadness. the emotions live in headquarters, the control center inside riley's mind, where they help advise her through everyday life. as riley and her emotions struggle to adjust to a new life in san francisco, turmoil ensues in headquarters. although joy, riley's main and most important emotion, tries to keep things positive, the emotions conflict on how best to navigate a new city, house and school. amypoehler phyllissmith richardkind petedocter"
278927,The Jungle Book,"family adventure drama fantasy basedonnovel snake wolf elephant tiger feralchild panther remake bear jungle talkinganimal orphan animal talkingtoanimals after a threat from the tiger shere khan forces him to flee the jungle, a man-cub named mowgli embarks on a journey of self discovery with the help of panther, bagheera, and free spirited bear, baloo. neelsethi billmurray benkingsley jonfavreau"
10138,Iron Man 2,"adventure action sciencefiction malibu marvelcomic superhero basedoncomicbook revenge aftercreditsstinger marvelcinematicuniverse with the world now aware of his dual life as the armored superhero iron man, billionaire inventor tony stark faces pressure from the government, the press and the public to share his technology with the military. unwilling to let go of his invention, stark, with pepper potts and james 'rhodey' rhodes at his side, must forge new alliances – and confront powerful enemies. robertdowneyjr. gwynethpaltrow doncheadle jonfavreau"
58595,Snow White and the Huntsman,"adventure fantasy drama queen magic fairytale immortality forest deception woman eternalyouth snowwhite evilqueen evilstepmother imprisoned sorceress after the evil queen marries the king, she performs a violent coup in which the king is murdered and his daughter, snow white, is taken captive. almost a decade later, a grown snow white is still in the clutches of the queen. in order to obtain immortality, the evil queen needs the heart of snow white. after snow escapes the castle, the queen sends the huntsman to find her in the dark forest. kristenstewart charlizetheron chrishemsworth rupertsanders"
